Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
5/11/20,United Kingdom,215500,32166,1015,182319,3589,212,13,Europe
5/12/20,Argentina,6563,319,1862,4382,285,5,25,Americas
5/12/20,Bangladesh,16660,250,3147,13263,969,11,245,South-East Asia
5/12/20,Brazil,178214,12461,72597,93156,8620,808,5213,Americas
5/12/20,Chile,36710,335,14125,22250,1658,12,520,Americas
5/12/20,Colombia,12272,493,2971,8808,659,14,146,Americas
5/12/20,France,178349,26994,57898,93457,802,348,1063,Europe
5/12/20,Germany,173171,7738,147200,18233,595,77,1583,Europe
5/12/20,India,74292,2415,24420,47457,3524,121,1871,South-East Asia
5/12/20,Iran,110767,6733,88357,15677,1481,48,935,Eastern Mediterranean
5/12/20,Italy,221216,30911,109039,81266,1402,172,2452,Europe
5/12/20,Mexico,38324,3926,25935,8463,1997,353,2835,Americas
5/12/20,Pakistan,35298,761,8899,25638,962,24,87,Eastern Mediterranean
5/12/20,Peru,72059,2057,23324,46678,3237,96,918,Americas
5/12/20,Russia,232243,2116,43512,186615,10899,107,3711,Europe
5/12/20,Saudi Arabia,42925,264,15257,27404,1911,9,2520,Eastern Mediterranean
5/12/20,South Africa,11350,206,4357,6787,698,0,0,Africa
5/12/20,Spain,228030,26920,138980,62130,594,176,1841,Europe
5/12/20,Turkey,141475,3894,98889,38692,1704,53,3109,Europe
5/12/20,US,1375152,83483,230287,1061382,22190,1615,-2446,Americas
5/12/20,United Kingdom,218895,32797,1023,185075,3395,631,8,Europe
5/13/20,Argentina,6879,329,2266,4284,316,10,404,Americas
5/13/20,Bangladesh,17822,269,3361,14192,1162,19,214,South-East Asia
5/13/20,Brazil,190137,13240,78424,98473,11923,779,5827,Americas
5/13/20,Chile,39370,346,14865,24159,2660,11,740,Americas
5/13/20,Colombia,12930,509,3133,9288,658,16,162,Americas
5/13/20,France,178184,27077,58786,92321,0,83,888,Europe
5/13/20,Germany,174098,7861,148700,17537,927,123,1500,Europe
5/13/20,India,78055,2551,26400,49104,3763,136,1980,South-East Asia
5/13/20,Iran,112725,6783,89428,16514,1958,50,1071,Eastern Mediterranean
5/13/20,Italy,222104,31106,112541,78457,888,195,3502,Europe
5/13/20,Mexico,40186,4220,26990,8976,1862,294,1055,Americas
5/13/20,Pakistan,35788,770,9695,25323,490,9,796,Eastern Mediterranean
5/13/20,Peru,76306,2169,24324,49813,4247,112,1000,Americas
5/13/20,Russia,242271,2212,48003,192056,10028,96,4491,Europe
5/13/20,Saudi Arabia,44830,273,17622,26935,1905,9,2365,Eastern Mediterranean
5/13/20,South Africa,12074,219,4745,7110,724,13,388,Africa
5/13/20,Spain,228691,27104,140823,60764,661,184,1843,Europe
5/13/20,Turkey,143114,3952,101715,37447,1639,58,2826,Europe
5/13/20,US,1396110,85234,243430,1067446,20958,1751,13143,Americas
5/13/20,United Kingdom,222195,33294,1032,187869,3300,497,9,Europe
5/14/20,Argentina,7134,353,2385,4396,255,24,119,Americas
5/14/20,Bangladesh,18863,283,3361,15219,1041,14,0,South-East Asia
5/14/20,Brazil,203165,13999,79479,109687,13028,759,1055,Americas
5/14/20,Chile,42029,368,15655,26006,2659,22,790,Americas
5/14/20,Colombia,13610,525,3358,9727,680,16,225,Americas
5/14/20,France,178994,27428,59719,91847,810,351,933,Europe
5/14/20,Germany,174478,7884,150300,16294,380,23,1600,Europe
5/14/20,India,81997,2649,27969,51379,3942,98,1569,South-East Asia
5/14/20,Iran,114533,6854,90539,17140,1808,71,1111,Eastern Mediterranean
5/14/20,Italy,223096,31368,115288,76440,992,262,2747,Europe
5/14/20,Mexico,42595,4477,28475,9643,2409,257,1485,Americas
5/14/20,Pakistan,38799,834,10880,27085,3011,64,1185,Eastern Mediterranean
5/14/20,Peru,80604,2267,25151,53186,4298,98,827,Americas
5/14/20,Russia,252245,2305,53530,196410,9974,93,5527,Europe
5/14/20,Saudi Arabia,46869,283,19051,27535,2039,10,1429,Eastern Mediterranean
5/14/20,South Africa,12739,238,5676,6825,665,19,931,Africa
5/14/20,Spain,229540,27321,143374,58845,849,217,2551,Europe
5/14/20,Turkey,144749,4007,104030,36712,1635,55,2315,Europe
5/14/20,US,1423727,87008,246414,1090305,27617,1774,2984,Americas
5/14/20,United Kingdom,224813,33723,1043,190047,2618,429,11,Europe
5/15/20,Argentina,7479,356,2497,4626,345,3,112,Americas
5/15/20,Bangladesh,20065,298,3882,15885,1202,15,521,South-East Asia
5/15/20,Brazil,220291,14962,84970,120359,17126,963,5491,Americas
5/15/20,Chile,44531,394,16614,27523,2502,26,959,Americas
5/15/20,Colombia,14216,546,3460,10210,606,21,102,Americas
5/15/20,France,179630,27532,60562,91536,636,104,843,Europe
5/15/20,Germany,175233,7897,151597,15739,755,13,1297,Europe
5/15/20,India,85784,2753,30258,52773,3787,104,2289,South-East Asia
5/15/20,Iran,116635,6902,91836,17897,2102,48,1297,Eastern Mediterranean
5/15/20,Italy,223885,31610,120205,72070,789,242,4917,Europe
5/15/20,Mexico,45032,4767,30451,9814,2437,290,1976,Americas
5/15/20,Pakistan,38799,834,10880,27085,0,0,0,Eastern Mediterranean
5/15/20,Peru,84495,2392,27147,54956,3891,125,1996,Americas
5/15/20,Russia,262843,2418,58226,202199,10598,113,4696,Europe
5/15/20,Saudi Arabia,49176,292,21869,27015,2307,9,2818,Eastern Mediterranean
5/15/20,South Africa,13524,247,6083,7194,785,9,407,Africa
5/15/20,Spain,230183,27459,144783,57941,643,138,1409,Europe
5/15/20,Turkey,146457,4055,106133,36269,1708,48,2103,Europe
5/15/20,US,1449027,88669,250747,1109611,25300,1661,4333,Americas
5/15/20,United Kingdom,227334,34108,1047,192179,2521,385,4,Europe
5/16/20,Argentina,7805,363,2534,4908,326,7,37,Americas
5/16/20,Bangladesh,20995,314,4117,16564,930,16,235,South-East Asia
5/16/20,Brazil,233511,15662,89672,128177,13220,700,4702,Americas
5/16/20,Chile,50016,421,18014,31581,5485,27,1400,Americas
5/16/20,Colombia,14939,562,3587,10790,723,16,127,Americas
5/16/20,France,179630,27532,60562,91536,0,0,0,Europe
5/16/20,Germany,175752,7938,152600,15214,519,41,1003,Europe
5/16/20,India,90648,2871,34224,53553,4864,118,3966,South-East Asia
5/16/20,Iran,118392,6937,93147,18308,1757,35,1311,Eastern Mediterranean
5/16/20,Italy,224760,31763,122810,70187,875,153,2605,Europe
5/16/20,Mexico,47144,5045,31848,10251,2112,278,1397,Americas
5/16/20,Pakistan,40151,873,11341,27937,1352,39,461,Eastern Mediterranean
5/16/20,Peru,88541,2523,28272,57746,4046,131,1125,Americas
5/16/20,Russia,272043,2537,63166,206340,9200,119,4940,Europe
5/16/20,Saudi Arabia,52016,302,23666,28048,2840,10,1797,Eastern Mediterranean
5/16/20,South Africa,14355,261,6478,7616,831,14,395,Africa
5/16/20,Spain,230698,27563,146446,56689,515,104,1663,Europe
5/16/20,Turkey,148067,4096,108137,35834,1610,41,2004,Europe
5/16/20,US,1474128,89892,268376,1115860,25101,1223,17629,Americas
5/16/20,United Kingdom,229406,34588,1058,193760,2072,480,11,Europe
5/17/20,Argentina,8068,373,2569,5126,263,10,35,Americas
5/17/20,Bangladesh,22268,328,4373,17567,1273,14,256,South-East Asia
5/17/20,Brazil,241080,16118,94122,130840,7569,456,4450,Americas
5/17/20,Chile,52369,450,19213,32706,2353,29,1199,Americas
5/17/20,Colombia,15574,574,3751,11249,635,12,164,Americas
5/17/20,France,179693,28111,61327,90255,63,579,765,Europe
5/17/20,Germany,176369,7962,154011,14396,617,24,1411,Europe
5/17/20,India,95698,3025,36795,55878,5050,154,2571,South-East Asia
5/17/20,Iran,120198,6988,94464,18746,1806,51,1317,Eastern Mediterranean
5/17/20,Italy,225435,31908,125176,68351,675,145,2366,Europe
5/17/20,Mexico,49219,5177,33329,10713,2075,132,1481,Americas
5/17/20,Pakistan,42125,903,11922,29300,1974,30,581,Eastern Mediterranean
5/17/20,Peru,92273,2648,28621,61004,3732,125,349,Americas
5/17/20,Russia,281752,2631,67373,211748,9709,94,4207,Europe
5/17/20,Saudi Arabia,54752,312,25722,28718,2736,10,2056,Eastern Mediterranean
5/17/20,South Africa,15515,264,7006,8245,1160,3,528,Africa
5/17/20,Spain,230698,27563,146446,56689,0,0,0,Europe
5/17/20,Turkey,149435,4140,109962,35333,1368,44,1825,Europe
5/17/20,US,1493132,90644,272265,1130223,19004,752,3889,Americas
5/17/20,United Kingdom,231232,34758,1058,195416,1826,170,0,Europe
5/18/20,Argentina,8371,382,2625,5364,303,9,56,Americas
5/18/20,Bangladesh,23870,349,4585,18936,1602,21,212,South-East Asia
5/18/20,Brazil,255368,16853,100459,138056,14288,735,6337,Americas
5/18/20,Chile,54647,478,20165,34004,2278,28,952,Americas
5/18/20,Colombia,16295,592,3903,11800,721,18,152,Americas
5/18/20,France,180051,28242,61843,89966,358,131,516,Europe
5/18/20,Germany,176551,8003,155041,13507,182,41,1030,Europe
5/18/20,India,100328,3156,39233,57939,4630,131,2438,South-East Asia
5/18/20,Iran,122492,7057,95661,19774,2294,69,1197,Eastern Mediterranean
5/18/20,Italy,225886,32007,127326,66553,451,99,2150,Europe
5/18/20,Mexico,51633,5332,35388,10913,2414,155,2059,Americas
5/18/20,Pakistan,43966,939,12489,30538,1841,36,567,Eastern Mediterranean
5/18/20,Peru,94933,2789,30306,61838,2660,141,1685,Americas
5/18/20,Russia,290678,2722,70209,217747,8926,91,2836,Europe
5/18/20,Saudi Arabia,57345,320,28748,28277,2593,8,3026,Eastern Mediterranean
5/18/20,South Africa,16433,286,7298,8849,918,22,292,Africa
5/18/20,Spain,231606,27709,150376,53521,908,146,3930,Europe
5/18/20,Turkey,150593,4171,111577,34845,1158,31,1615,Europe
5/18/20,US,1514901,91414,283178,1140309,21769,770,10913,Americas
5/18/20,United Kingdom,233809,34918,1090,197801,2577,160,32,Europe
5/19/20,Argentina,8809,393,2872,5544,438,11,247,Americas
5/19/20,Bangladesh,25121,370,4993,19758,1251,21,408,South-East Asia
5/19/20,Brazil,271885,17983,106794,147108,16517,1130,6335,Americas
5/19/20,Chile,58167,509,21507,36151,3520,31,1342,Americas
5/19/20,Colombia,16935,613,4050,12272,640,21,147,Americas
5/19/20,France,180933,28025,62678,90230,882,-217,835,Europe
5/19/20,Germany,177778,8081,155681,14016,1227,78,640,Europe
5/19/20,India,106475,3302,42309,60864,6147,146,3076,South-East Asia
5/19/20,Iran,124603,7119,97173,20311,2111,62,1512,Eastern Mediterranean
5/19/20,Italy,226699,32169,129401,65129,813,162,2075,Europe
5/19/20,Mexico,54346,5666,37325,11355,2713,334,1937,Americas
5/19/20,Pakistan,45898,985,13101,31812,1932,46,612,Eastern Mediterranean
5/19/20,Peru,99483,2914,36524,60045,4550,125,6218,Americas
5/19/20,Russia,299941,2837,76130,220974,9263,115,5921,Europe
5/19/20,Saudi Arabia,59854,329,31634,27891,2509,9,2886,Eastern Mediterranean
5/19/20,South Africa,17200,312,7960,8928,767,26,662,Africa
5/19/20,Spain,232037,27778,150376,53883,431,69,0,Europe
5/19/20,Turkey,151615,4199,112895,34521,1022,28,1318,Europe
5/19/20,US,1535350,92965,289392,1152993,20449,1551,6214,Americas
5/19/20,United Kingdom,236867,35467,1099,200301,3058,549,9,Europe
5/20/20,Argentina,9283,403,2933,5947,474,10,61,Americas
5/20/20,Bangladesh,26738,386,5207,21145,1617,16,214,South-East Asia
5/20/20,Brazil,291579,18859,116683,156037,19694,876,9889,Americas
5/20/20,Chile,62205,544,22504,39157,4038,35,997,Americas
5/20/20,Colombia,17687,630,4256,12801,752,17,206,Americas
5/20/20,France,181700,28135,63472,90093,767,110,794,Europe
5/20/20,Germany,178473,8144,156966,13363,695,63,1285,Europe
5/20/20,India,112028,3434,45422,63172,5553,132,3113,South-East Asia
5/20/20,Iran,126949,7183,98808,20958,2346,64,1635,Eastern Mediterranean
5/20/20,Italy,227364,32330,132282,62752,665,161,2881,Europe
5/20/20,Mexico,56594,6090,38419,12085,2248,424,1094,Americas
5/20/20,Pakistan,48091,1017,14155,32919,2193,32,1054,Eastern Mediterranean
5/20/20,Peru,104020,3024,41968,59028,4537,110,5444,Americas
5/20/20,Russia,308705,2972,85392,220341,8764,135,9262,Europe
5/20/20,Saudi Arabia,62545,339,33478,28728,2691,10,1844,Eastern Mediterranean
5/20/20,South Africa,18003,339,8950,8714,803,27,990,Africa
5/20/20,Spain,232555,27888,150376,54291,518,110,0,Europe
5/20/20,Turkey,152587,4222,113987,34378,972,23,1092,Europe
5/20/20,US,1559157,94533,294312,1170312,23807,1568,4920,Americas
5/20/20,United Kingdom,239579,35837,1116,202626,2712,370,17,Europe
5/21/20,Argentina,9931,416,3032,6483,648,13,99,Americas
5/21/20,Bangladesh,28511,408,5602,22501,1773,22,395,South-East Asia
5/21/20,Brazil,310087,20047,125960,164080,18508,1188,9277,Americas
5/21/20,Chile,66169,589,23992,41588,3964,45,1488,Americas
5/21/20,Colombia,18330,652,4431,13247,643,22,175,Americas
5/21/20,France,181951,28218,63976,89757,251,83,504,Europe
5/21/20,Germany,179021,8203,158087,12731,548,59,1121,Europe
5/21/20,India,118226,3584,48553,66089,6198,150,3131,South-East Asia
5/21/20,Iran,129341,7249,100564,21528,2392,66,1756,Eastern Mediterranean
5/21/20,Italy,228006,32486,134560,60960,642,156,2278,Europe
5/21/20,Mexico,59567,6510,40152,12905,2973,420,1733,Americas
5/21/20,Pakistan,50694,1067,15201,34426,2603,50,1046,Eastern Mediterranean
5/21/20,Peru,108769,3148,43587,62034,4749,124,1619,Americas
5/21/20,Russia,317554,3099,92681,221774,8849,127,7289,Europe
5/21/20,Saudi Arabia,65077,351,36040,28686,2532,12,2562,Eastern Mediterranean
5/21/20,South Africa,19137,369,8950,9818,1134,30,0,Africa
5/21/20,Spain,233037,27940,150376,54721,482,52,0,Europe
5/21/20,Turkey,153548,4249,114990,34309,961,27,1003,Europe
5/21/20,US,1584512,95756,298418,1190338,25355,1223,4106,Americas
5/21/20,United Kingdom,242133,36175,1134,204824,2554,338,18,Europe
5/22/20,Argentina,10649,433,3062,7154,718,17,30,Americas
5/22/20,Bangladesh,30205,432,6190,23583,1694,24,588,South-East Asia
5/22/20,Brazil,330890,21048,135430,174412,20803,1001,9470,Americas
5/22/20,Chile,70445,630,25342,44473,4276,41,1350,Americas
5/22/20,Colombia,19131,682,4575,13874,801,30,144,Americas
5/22/20,France,182354,28292,64327,89735,403,74,351,Europe
5/22/20,Germany,179710,8228,159064,12418,689,25,977,Europe
5/22/20,India,124794,3726,51824,69244,6568,142,3271,South-East Asia
5/22/20,Iran,131652,7300,102276,22076,2311,51,1712,Eastern Mediterranean
5/22/20,Italy,228658,32616,136720,59322,652,130,2160,Europe
5/22/20,Mexico,62527,6989,42191,13347,2960,479,2039,Americas
5/22/20,Pakistan,52437,1101,16653,34683,1743,34,1452,Eastern Mediterranean
5/22/20,Peru,111698,3244,44848,63606,2929,96,1261,Americas
5/22/20,Russia,326448,3249,99825,223374,8894,150,7144,Europe
5/22/20,Saudi Arabia,67719,364,39003,28352,2642,13,2963,Eastern Mediterranean
5/22/20,South Africa,20125,397,10104,9624,988,28,1154,Africa
5/22/20,Spain,234824,28628,150376,55820,1787,688,0,Europe
5/22/20,Turkey,154500,4276,116111,34113,952,27,1121,Europe
5/22/20,US,1608653,97025,350135,1161493,24141,1269,51717,Americas
5/22/20,United Kingdom,244174,36533,1142,206499,2041,358,8,Europe
5/23/20,Argentina,11353,445,3530,7378,704,12,468,Americas
5/23/20,Bangladesh,32078,452,6486,25140,1873,20,296,South-East Asia
5/23/20,Brazil,347398,22013,142587,182798,16508,965,7157,Americas
5/23/20,Chile,80287,673,26546,53068,9842,43,1204,Americas
5/23/20,Colombia,20177,705,4718,14754,1046,23,143,Americas
5/23/20,France,182694,28335,64665,89694,340,43,338,Europe
5/23/20,Germany,179986,8261,159716,12009,276,33,652,Europe
5/23/20,India,131423,3868,54385,73170,6629,142,2561,South-East Asia
5/23/20,Iran,133521,7359,104072,22090,1869,59,1796,Eastern Mediterranean
5/23/20,Italy,229327,32735,138840,57752,669,119,2120,Europe
5/23/20,Mexico,65856,7179,44424,14253,3329,190,2233,Americas
5/23/20,Pakistan,54601,1133,17198,36270,2164,32,545,Eastern Mediterranean
5/23/20,Peru,115754,3373,47915,64466,4056,129,3067,Americas
5/23/20,Russia,335882,3388,107936,224558,9434,139,8111,Europe
5/23/20,Saudi Arabia,70161,379,41236,28546,2442,15,2233,Eastern Mediterranean
5/23/20,South Africa,21343,407,10104,10832,1218,10,0,Africa
5/23/20,Spain,235290,28678,150376,56236,466,50,0,Europe
5/23/20,Turkey,155686,4308,117602,33776,1186,32,1491,Europe
5/23/20,US,1630476,98146,361239,1171091,21823,1121,11104,Americas
5/23/20,United Kingdom,245682,36816,1149,207717,1508,283,7,Europe
5/24/20,Argentina,12076,452,3732,7892,723,7,202,Americas
5/24/20,Bangladesh,33610,480,6901,26229,1532,28,415,South-East Asia
5/24/20,Brazil,363211,22666,149911,190634,15813,653,7324,Americas
5/24/20,Chile,83996,718,28148,55130,3709,45,1602,Americas
5/24/20,Colombia,21175,727,5016,15432,998,22,298,Americas
5/24/20,France,182709,28370,64735,89604,15,35,70,Europe
5/24/20,Germany,180328,8283,160281,11764,342,22,565,Europe
5/24/20,India,138536,4024,57692,76820,7113,156,3307,South-East Asia
5/24/20,Iran,135701,7417,105801,22483,2180,58,1729,Eastern Mediterranean
5/24/20,Italy,229858,32785,140479,56594,531,50,1639,Europe
5/24/20,Mexico,68620,7394,46979,14247,2764,215,2555,Americas
5/24/20,Pakistan,56349,1167,17482,37700,1748,34,284,Eastern Mediterranean
5/24/20,Peru,119959,3456,49795,66708,4205,83,1880,Americas
5/24/20,Russia,344481,3541,113299,227641,8599,153,5363,Europe
5/24/20,Saudi Arabia,72560,390,43520,28650,2399,11,2284,Eastern Mediterranean
5/24/20,South Africa,22583,429,11100,11054,1240,22,996,Africa
5/24/20,Spain,235772,28752,150376,56644,482,74,0,Europe
5/24/20,Turkey,156827,4340,118694,33793,1141,32,1092,Europe
5/24/20,US,1651289,98754,366736,1185799,20813,608,5497,Americas
5/24/20,United Kingdom,247037,37257,1151,208629,1355,441,2,Europe
5/25/20,Argentina,12628,467,3999,8162,552,15,267,Americas
5/25/20,Bangladesh,35585,501,7334,27750,1975,21,433,South-East Asia
5/25/20,Brazil,374898,23473,153833,197592,11687,807,3922,Americas
5/25/20,Chile,88891,761,29302,58828,4895,43,1154,Americas
5/25/20,Colombia,21981,750,5265,15966,806,23,249,Americas
5/25/20,France,183067,28460,65317,89290,358,90,582,Europe
5/25/20,Germany,180600,8309,161199,11092,272,26,918,Europe
5/25/20,India,144950,4172,60706,80072,6414,148,3014,South-East Asia
5/25/20,Iran,137724,7451,107713,22560,2023,34,1912,Eastern Mediterranean
5/25/20,Italy,230158,32877,141981,55300,300,92,1502,Europe
5/25/20,Mexico,71105,7633,49452,14020,2485,239,2473,Americas
5/25/20,Pakistan,57705,1197,18314,38194,1356,30,832,Eastern Mediterranean
5/25/20,Peru,123979,3629,50949,69401,4020,173,1154,Americas
5/25/20,Russia,353427,3633,118798,230996,8946,92,5499,Europe
5/25/20,Saudi Arabia,74795,399,45668,28728,2235,9,2148,Eastern Mediterranean
5/25/20,South Africa,23615,481,11917,11217,1032,52,817,Africa
5/25/20,Spain,235400,26834,150376,58190,0,-1918,0,Europe
5/25/20,Turkey,157814,4369,120015,33430,987,29,1321,Europe
5/25/20,US,1670280,99267,379157,1191856,18991,513,12421,Americas
5/25/20,United Kingdom,248650,37379,1161,210110,1613,122,10,Europe
5/26/20,Argentina,13228,484,4167,8577,600,17,168,Americas
5/26/20,Bangladesh,36751,522,7579,28650,1166,21,245,South-East Asia
5/26/20,Brazil,391222,24512,158593,208117,16324,1039,4760,Americas
5/26/20,Chile,92855,806,30915,61134,3964,45,1613,Americas
5/26/20,Colombia,23003,776,5511,16716,1022,26,246,Americas
5/26/20,France,182847,28533,65997,88317,0,73,680,Europe
5/26/20,Germany,181200,8372,161967,10861,600,63,768,Europe
5/26/20,India,150793,4344,64277,82172,5843,172,3571,South-East Asia
5/26/20,Iran,139511,7508,109437,22566,1787,57,1724,Eastern Mediterranean
5/26/20,Italy,230555,32955,144658,52942,397,78,2677,Europe
5/26/20,Mexico,74560,8134,51708,14718,3455,501,2256,Americas
5/26/20,Pakistan,59151,1225,19142,38784,1446,28,828,Eastern Mediterranean
5/26/20,Peru,129751,3788,52906,73057,5772,159,1957,Americas
5/26/20,Russia,362342,3807,131129,227406,8915,174,12331,Europe
5/26/20,Saudi Arabia,76726,411,48450,27865,1931,12,2782,Eastern Mediterranean
5/26/20,South Africa,24264,524,12741,10999,649,43,824,Africa
5/26/20,Spain,236259,27117,150376,58766,859,283,0,Europe
5/26/20,Turkey,158762,4397,121507,32858,948,28,1492,Europe
5/26/20,US,1689163,99952,384902,1204309,18883,685,5745,Americas
5/26/20,United Kingdom,250309,37515,1161,211633,1659,136,0,Europe
5/27/20,Argentina,13933,500,4349,9084,705,16,182,Americas
5/27/20,Bangladesh,38292,544,7925,29823,1541,22,346,South-East Asia
5/27/20,Brazil,411821,25598,166647,219576,20599,1086,8054,Americas
5/27/20,Chile,97183,841,33540,62802,4328,35,2625,Americas
5/27/20,Colombia,24104,803,6111,17190,1101,27,600,Americas
5/27/20,France,183038,28599,66702,87737,191,66,705,Europe
5/27/20,Germany,181524,8428,162820,10276,324,56,853,Europe
5/27/20,India,158086,4534,67749,85803,7293,190,3472,South-East Asia
5/27/20,Iran,141591,7564,111176,22851,2080,56,1739,Eastern Mediterranean
5/27/20,Italy,231139,33072,147101,50966,584,117,2443,Europe
5/27/20,Mexico,78023,8597,53834,15592,3463,463,2126,Americas
5/27/20,Pakistan,61227,1260,20231,39736,2076,35,1089,Eastern Mediterranean
5/27/20,Peru,135905,3983,56169,75753,6154,195,3263,Americas
5/27/20,Russia,370680,3968,142208,224504,8338,161,11079,Europe
5/27/20,Saudi Arabia,78541,425,51022,27094,1815,14,2572,Eastern Mediterranean
5/27/20,South Africa,25937,552,13451,11934,1673,28,710,Africa
5/27/20,Spain,236259,27117,150376,58766,0,0,0,Europe
5/27/20,Turkey,159797,4431,122793,32573,1035,34,1286,Europe
5/27/20,US,1707445,101461,391508,1214476,18282,1509,6606,Americas
5/27/20,United Kingdom,252118,37958,1166,212994,1809,443,5,Europe
5/28/20,Argentina,14702,508,4617,9577,769,8,268,Americas
5/28/20,Bangladesh,40321,559,8425,31337,2029,15,500,South-East Asia
5/28/20,Brazil,438238,26754,177604,233880,26417,1156,10957,Americas
5/28/20,Chile,101837,890,36115,64832,4654,49,2575,Americas
5/28/20,Colombia,25366,822,6132,18412,1262,19,21,Americas
5/28/20,France,186364,28665,67309,90390,3326,66,607,Europe
5/28/20,Germany,182196,8470,163360,10366,672,42,540,Europe
5/28/20,India,165386,4711,70920,89755,7300,177,3171,South-East Asia
5/28/20,Iran,143849,7627,112988,23234,2258,63,1812,Eastern Mediterranean
5/28/20,Italy,231732,33142,150604,47986,593,70,3503,Europe
5/28/20,Mexico,81400,9044,56041,16315,3377,447,2207,Americas
5/28/20,Pakistan,64028,1317,22305,40406,2801,57,2074,Eastern Mediterranean
5/28/20,Peru,141779,4099,59442,78238,5874,116,3273,Americas
5/28/20,Russia,379051,4142,150993,223916,8371,174,8785,Europe
5/28/20,Saudi Arabia,80185,441,54553,25191,1644,16,3531,Eastern Mediterranean
5/28/20,South Africa,27403,577,14370,12456,1466,25,919,Africa
5/28/20,Spain,237906,27119,150376,60411,1647,2,0,Europe
5/28/20,Turkey,160979,4461,124369,32149,1182,30,1576,Europe
5/28/20,US,1730260,102643,399991,1227626,22815,1182,8483,Americas
5/28/20,United Kingdom,253854,38374,1167,214313,1736,416,1,Europe
5/29/20,Argentina,15419,520,4788,10111,717,12,171,Americas
5/29/20,Bangladesh,42844,582,9015,33247,2523,23,590,South-East Asia
5/29/20,Brazil,465166,27878,189476,247812,26928,1124,11872,Americas
5/29/20,Chile,105532,944,38598,65990,3695,54,2483,Americas
5/29/20,Colombia,26688,853,6687,19148,1322,31,555,Americas
5/29/20,France,186923,28717,67921,90285,559,52,612,Europe
5/29/20,Germany,182922,8504,164245,10173,726,34,885,Europe
5/29/20,India,173491,4980,82627,85884,8105,269,11707,South-East Asia
5/29/20,Iran,146668,7677,114931,24060,2819,50,1943,Eastern Mediterranean
5/29/20,Italy,232248,33229,152844,46175,516,87,2240,Europe
5/29/20,Mexico,84627,9415,59003,16209,3227,371,2962,Americas
5/29/20,Pakistan,66457,1395,24131,40931,2429,78,1826,Eastern Mediterranean
5/29/20,Peru,148285,4230,62791,81264,6506,131,3349,Americas
5/29/20,Russia,387623,4374,159257,223992,8572,232,8264,Europe
5/29/20,Saudi Arabia,81766,458,57013,24295,1581,17,2460,Eastern Mediterranean
5/29/20,South Africa,29240,611,15093,13536,1837,34,723,Africa
5/29/20,Spain,238564,27121,150376,61067,658,2,0,Europe
5/29/20,Turkey,162120,4489,125963,31668,1141,28,1594,Europe
5/29/20,US,1754764,103809,406446,1244509,24504,1166,6455,Americas
5/29/20,United Kingdom,255362,38747,1172,215443,1508,373,5,Europe
5/30/20,Argentina,16214,528,4788,10898,795,8,0,Americas
5/30/20,Bangladesh,44608,610,9375,34623,1764,28,360,South-East Asia
5/30/20,Brazil,498440,28834,200892,268714,33274,956,11416,Americas
5/30/20,Chile,118720,997,40431,77292,13188,53,1833,Americas
5/30/20,Colombia,28236,890,6935,20411,1548,37,248,Americas
5/30/20,France,188752,28774,68386,91592,1829,57,465,Europe
5/30/20,Germany,183189,8530,164908,9751,267,26,663,Europe
5/30/20,India,181827,5185,86936,89706,8336,205,4309,South-East Asia
5/30/20,Iran,148950,7734,116827,24389,2282,57,1896,Eastern Mediterranean
5/30/20,Italy,232664,33340,155633,43691,416,111,2789,Europe
5/30/20,Mexico,87512,9779,61247,16486,2885,364,2244,Americas
5/30/20,Pakistan,69496,1483,25271,42742,3039,88,1140,Eastern Mediterranean
5/30/20,Peru,155671,4371,66447,84853,7386,141,3656,Americas
5/30/20,Russia,396575,4555,167469,224551,8952,181,8212,Europe
5/30/20,Saudi Arabia,83384,480,58883,24021,1618,22,1870,Eastern Mediterranean
5/30/20,South Africa,30967,643,16116,14208,1727,32,1023,Africa
5/30/20,Spain,239228,27125,150376,61727,664,4,0,Europe
5/30/20,Turkey,163103,4515,126984,31604,983,26,1021,Europe
5/30/20,US,1779214,104778,416461,1257975,24450,969,10015,Americas
5/30/20,United Kingdom,256469,38977,1187,216305,1107,230,15,Europe
5/31/20,Argentina,16851,539,5336,10976,637,11,548,Americas
5/31/20,Bangladesh,47153,650,9781,36722,2545,40,406,South-East Asia
5/31/20,Brazil,514849,29314,206555,278980,16409,480,5663,Americas
5/31/20,Chile,123550,1054,42727,79769,4830,57,2296,Americas
5/31/20,Colombia,29383,939,7032,21412,1147,49,97,Americas
5/31/20,France,189009,28805,68473,91731,257,31,87,Europe
5/31/20,Germany,183410,8540,165352,9518,221,10,444,Europe
5/31/20,India,190609,5408,91852,93349,8782,223,4916,South-East Asia
5/31/20,Iran,151466,7797,118848,24821,2516,63,2021,Eastern Mediterranean
5/31/20,Italy,232997,33415,157507,42075,333,75,1874,Europe
5/31/20,Mexico,90664,9930,63772,16962,3152,151,2525,Americas
5/31/20,Pakistan,72460,1543,26083,44834,2964,60,812,Eastern Mediterranean
5/31/20,Peru,164476,4506,67208,92762,8805,135,761,Americas
5/31/20,Russia,405843,4693,171883,229267,9268,138,4414,Europe
5/31/20,Saudi Arabia,85261,503,62442,22316,1877,23,3559,Eastern Mediterranean
5/31/20,South Africa,32683,683,16809,15191,1716,40,693,Africa
